Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos
489,J.A.\'a0Happ*\\happja01,32,TOT,MLB,12,27,23,1,2,0,0,0,0,0,0,1,13,.087,.125,.087,.212,-40,2,1,0,3,0,0,1\
490,Aaron\'a0Harang\\haranaa01,37,PHI,NL,28,58,48,4,8,1,0,0,0,0,0,1,18,.167,.184,.188,.371,4,9,2,0,9,0,0,1\
491,Blaine\'a0Hardy*\\hardybl01,28,DET,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
492,J.J.\'a0Hardy\\hardyjj01,32,BAL,AL,114,437,411,45,90,14,0,8,37,0,0,20,88,.219,.253,.311,.564,54,128,11,0,2,4,0,*6\
493,Dan\'a0Haren\\harenda01,34,TOT,NL,30,65,49,4,6,1,0,0,5,0,0,5,16,.122,.200,.143,.343,-2,7,2,0,10,1,0,1\
494,Bryce\'a0Harper*\\harpebr03,22,WSN,NL,153,654,521,118,172,38,1,42,99,6,4,124,131,.330,.460,.649,1.109,198,338,15,5,0,4,15,*98/D\
495,Mitch\'a0Harris\\harrimi03,29,STL,NL,26,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
496,Will\'a0Harris\\harriwi10,30,HOU,AL,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
497,Josh\'a0Harrison\\harrijo05,27,PIT,NL,114,449,418,57,120,29,1,4,28,10,8,19,71,.287,.327,.390,.717,97,163,4,7,3,2,1,5497\
498,Matt\'a0Harrison*\\harrima01,29,TEX,AL,1,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1\
499,Corey\'a0Hart\\hartco01,33,PIT,NL,35,57,54,3,12,1,0,2,9,0,0,1,19,.222,.246,.352,.597,62,19,5,1,0,1,1,/39D\
500,Matt\'a0Harvey\\harvema01,26,NYM,NL,28,66,65,1,7,2,0,1,7,0,0,0,31,.108,.108,.185,.292,-21,12,2,0,1,0,0,1\
501,Chris\'a0Hatcher#\\hatchch02,30,LAD,NL,45,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
502,Marcus\'a0Hatley\\hatlema01,27,STL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
503,LaTroy\'a0Hawkins\\hawkila01,42,TOT,MLB,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
504,Brett\'a0Hayes\\hayesbr01,31,CLE,AL,14,36,32,4,5,0,0,3,6,0,0,3,7,.156,.229,.438,.666,73,14,0,0,1,0,0,2\
505,Chase\'a0Headley#\\headlch01,31,NYY,AL,156,642,580,74,150,29,1,11,62,0,2,51,135,.259,.324,.369,.693,90,214,17,7,0,4,0,*5/3\
506,Andrew\'a0Heaney*\\heanean01,24,LAA,AL,2,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
507,Slade\'a0Heathcott*\\heathsl01,24,NYY,AL,17,30,25,6,10,2,0,2,8,0,1,2,5,.400,.429,.720,1.149,208,18,0,0,0,1,0,/98\
508,Adeiny\'a0Hechavarria\\hechaad01,26,MIA,NL,130,499,470,54,132,17,6,5,48,7,2,23,78,.281,.315,.374,.689,92,176,18,2,0,4,4,*6\
509,Austin\'a0Hedges\\hedgeau01,22,SDP,NL,56,152,137,13,23,2,0,3,11,0,0,8,38,.168,.215,.248,.463,30,34,1,1,3,3,1,2\
510,Chris\'a0Heisey\\heisech01,30,LAD,NL,33,72,55,8,10,2,0,2,9,0,1,15,17,.182,.347,.327,.674,91,18,1,0,0,2,2,798\
511,Jeremy\'a0Hellickson\\hellije01,28,ARI,NL,26,49,41,3,9,0,0,0,7,0,0,2,14,.220,.283,.220,.502,38,9,0,2,3,1,0,1\
512,Heath\'a0Hembree\\hembrhe01,26,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
513,Kyle\'a0Hendricks\\hendrky01,25,CHC,NL,30,64,60,2,3,1,0,0,1,0,0,1,24,.050,.066,.067,.132,-63,4,2,0,3,0,0,1\
514,Liam\'a0Hendriks\\hendrli01,26,TOR,AL,5,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1\
515,Cesar\'a0Hernandez#\\hernace02,25,PHI,NL,127,452,405,57,110,20,4,1,35,19,5,40,86,.272,.339,.348,.687,92,141,6,2,4,1,1,465\
516,David\'a0Hernandez\\hernada01,30,ARI,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
517,Enrique\'a0Hernandez\\hernaen02,23,LAD,NL,76,218,202,24,62,12,2,7,22,0,2,11,46,.307,.346,.490,.836,131,99,3,2,1,2,0,4876/95\
518,Felix\'a0Hernandez\\hernafe02,29,SEA,AL,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
519,Gorkys\'a0Hernandez\\hernago01,27,PIT,NL,8,5,5,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/79\
520,Oscar\'a0Hernandez\\hernaos01,21,ARI,NL,18,36,31,4,5,1,0,0,1,0,0,3,15,.161,.257,.194,.451,24,6,0,1,1,0,0,2/D\
521,Roberto\'a0Hernandez\\carmofa01,34,HOU,AL,1,3,2,1,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,6,0,0,0,0,0,0,1\
522,Dilson\'a0Herrera\\herredi01,21,NYM,NL,31,103,90,7,19,3,1,3,6,2,0,11,23,.211,.311,.367,.677,88,33,2,2,0,0,1,4\
523,Elian\'a0Herrera#\\herreel01,30,MIL,NL,83,277,256,29,62,18,0,7,33,3,1,18,72,.242,.290,.395,.684,86,101,4,0,1,2,1,54/97\
524,Jonathan\'a0Herrera#\\herrejo03,30,CHC,NL,73,132,126,14,29,5,1,2,14,3,0,2,23,.230,.242,.333,.576,57,42,3,0,4,0,1,45/6\
525,Kelvin\'a0Herrera\\herreke01,25,KCR,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
526,Odubel\'a0Herrera*\\herreod01,23,PHI,NL,147,537,495,64,147,30,3,8,41,16,8,28,129,.297,.344,.418,.762,111,207,6,8,5,1,0,*8\
527,Chris\'a0Herrmann*\\herrmch01,27,MIN,AL,45,113,103,13,15,5,1,2,10,0,0,7,37,.146,.214,.272,.486,33,28,1,2,1,0,0,2/39D\
528,Keith\'a0Hessler*\\hesslke01,26,ARI,NL,18,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,442,1,0,0,0,0,0,1\
529,Chris\'a0Heston\\hestoch01,27,SFG,NL,28,58,51,1,10,2,0,0,3,0,0,0,18,.196,.196,.235,.431,18,12,1,0,7,0,0,1\
530,Jason\'a0Heyward*\\heywaja01,25,STL,NL,154,610,547,79,160,33,4,13,60,23,3,56,90,.293,.359,.439,.797,117,240,13,2,0,3,4,*98\
531,Aaron\'a0Hicks#\\hicksaa01,25,MIN,AL,97,390,352,48,90,11,3,11,33,13,3,34,66,.256,.323,.398,.721,98,140,6,2,0,2,2,89/7\
532,John\'a0Hicks\\hicksjo02,25,SEA,AL,17,34,32,1,2,1,0,0,1,1,1,1,18,.063,.091,.094,.185,-48,3,0,0,1,0,0,2/D5\
533,Aaron\'a0Hill\\hillaa01,33,ARI,NL,116,353,313,32,72,18,0,6,39,7,2,31,54,.230,.295,.345,.640,72,108,9,1,0,8,0,45/D\
534,Taylor\'a0Hill\\hillta01,26,WSN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
535,Dalier\'a0Hinojosa\\hinojda01,29,TOT,MLB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
536,Luke\'a0Hochevar\\hochelu01,31,KCR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
537,L.J.\'a0Hoes\\hoeslj01,25,HOU,AL,8,16,15,1,4,0,0,0,1,0,0,1,3,.267,.313,.267,.579,65,4,0,0,0,0,0,/97\
538,Bryan\'a0Holaday\\holadbr01,27,DET,AL,24,65,64,3,18,5,0,2,13,0,0,1,13,.281,.292,.453,.745,102,29,0,0,0,0,0,2/D34\
539,Greg\'a0Holland\\hollagr01,29,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
540,Matt\'a0Holliday\\hollima01,35,STL,NL,73,277,229,24,64,16,1,4,35,2,1,39,49,.279,.394,.410,.804,121,94,9,6,0,3,5,7/D\
541,David\'a0Holmberg\\holmbda01,23,CIN,NL,6,12,8,2,1,0,0,0,0,0,0,2,5,.125,.364,.125,.489,43,1,0,1,1,0,0,/1\
542,Brock\'a0Holt*\\holtbr01,27,BOS,AL,129,509,454,56,127,27,6,2,45,8,1,46,97,.280,.349,.379,.727,96,172,7,3,4,2,0,45976/38D\
543,Tyler\'a0Holt\\holtty01,26,TOT,MLB,14,34,31,4,3,0,0,0,0,1,0,3,11,.097,.176,.097,.273,-23,3,0,0,0,0,0,/879\
544,J.J.\'a0Hoover\\hoovejj01,27,CIN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
545,Eric\'a0Hosmer*\\hosmeer01,25,KCR,AL,158,667,599,98,178,33,5,18,93,7,3,61,108,.297,.363,.459,.822,122,275,16,3,1,3,6,*3/D9\
546,Adrian\'a0Houser\\housead01,22,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
547,Ryan\'a0Howard*\\howarry01,35,PHI,NL,129,503,467,53,107,29,1,23,77,0,0,27,138,.229,.277,.443,.720,96,207,11,5,0,3,2,*3/D\
548,J.P.\'a0Howell*\\howeljp01,32,LAD,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
549,Daniel\'a0Hudson\\hudsoda01,28,ARI,NL,61,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
550,Tim\'a0Hudson\\hudsoti01,39,SFG,NL,22,42,38,3,7,2,0,1,1,0,0,1,11,.184,.205,.316,.521,41,12,0,0,3,0,0,1\
551,David\'a0Huff#\\huffda01,30,LAD,NL,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
552,Jared\'a0Hughes\\hugheja02,29,PIT,NL,71,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1\
553,Phil\'a0Hughes\\hugheph01,29,MIN,AL,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
554,Nick\'a0Hundley\\hundlni01,31,COL,NL,103,389,366,45,110,21,5,10,43,5,6,21,76,.301,.339,.467,.807,104,171,8,1,0,1,0,2\
555,Tommy\'a0Hunter\\hunteto02,28,TOT,MLB,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
556,Torii\'a0Hunter\\hunteto01,39,MIN,AL,139,567,521,67,125,22,0,22,81,2,5,35,105,.240,.293,.409,.702,91,213,14,6,0,5,1,*9D\
557,Drew\'a0Hutchison*\\hutchdr01,24,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
558,Chris\'a0Iannetta\\iannech01,32,LAA,AL,92,317,272,28,51,10,0,10,34,0,1,41,83,.188,.293,.335,.628,78,91,11,1,0,3,1,2/3D\
559,Jose\'a0Iglesias\\iglesjo01,25,DET,AL,120,454,416,44,125,17,3,2,23,11,8,25,44,.300,.347,.370,.717,99,154,10,6,4,3,2,*6\
560,Raisel\'a0Iglesias\\iglesra01,25,CIN,NL,16,31,30,0,2,0,1,0,1,0,0,0,13,.067,.067,.133,.200,-47,4,0,0,1,0,0,1\
561,Ender\'a0Inciarte*\\inciaen01,24,ARI,NL,132,561,524,73,159,27,5,6,45,21,10,26,58,.303,.338,.408,.747,100,214,8,4,2,5,0,*978\
562,Omar\'a0Infante\\infanom01,33,KCR,AL,124,455,440,39,97,23,7,2,44,2,2,9,69,.220,.234,.318,.552,48,140,8,0,2,4,0,*4\
563,Travis\'a0Ishikawa*\\ishiktr01,31,TOT,NL,44,72,63,6,13,3,0,1,8,0,0,9,20,.206,.306,.302,.607,69,19,2,0,0,0,0,3/7\
564,Hisashi\'a0Iwakuma\\iwakuhi01,34,SEA,AL,2,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
565,Austin\'a0Jackson\\jacksau01,28,TOT,MLB,136,527,491,56,131,25,3,9,48,17,10,29,126,.267,.311,.385,.696,95,189,5,3,3,1,0,*89/7\
566,Edwin\'a0Jackson\\jacksed01,31,TOT,NL,45,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
567,Jay\'a0Jackson\\jacksja01,27,SDP,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
568,Ryan\'a0Jackson\\jacksry02,27,LAA,AL,22,14,9,0,0,0,0,0,0,0,0,1,5,.000,.100,.000,.100,-68,0,1,0,4,0,0,4/65\
569,Juan\'a0Jaime\\jaimeju01,27,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
570,Paul\'a0Janish\\janispa01,32,BAL,AL,14,36,35,4,10,3,0,0,3,0,0,0,3,.286,.278,.371,.649,76,13,0,0,0,1,0,6/4\
571,Travis\'a0Jankowski*\\jankotr01,24,SDP,NL,34,96,90,9,19,2,2,2,12,2,1,4,24,.211,.245,.344,.589,63,31,1,0,2,0,0,89\
572,Kenley\'a0Jansen#\\janseke01,27,LAD,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
573,Casey\'a0Janssen\\janssca01,33,WSN,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
574,John\'a0Jaso*\\jasojo01,31,TBR,AL,70,216,185,23,53,17,0,5,22,1,2,28,39,.286,.380,.459,.839,134,85,5,1,0,2,1,D/79\
575,Jon\'a0Jay*\\jayjo02,30,STL,NL,79,245,210,25,44,5,1,1,10,0,2,19,36,.210,.306,.257,.563,56,54,7,11,3,2,5,87/9\
576,Jeremy\'a0Jeffress\\jeffrje01,27,MIL,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
577,Desmond\'a0Jennings\\jennide01,28,TBR,AL,28,108,97,9,26,2,1,1,7,5,3,8,17,.268,.324,.340,.664,87,33,2,1,0,2,0,78/D\
578,Kevin\'a0Jepsen\\jepseke01,30,TOT,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
579,Cesar\'a0Jimenez*\\jimence01,30,TOT,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
580,Luis\'a0Jimenez\\jimenlu02,27,TOT,MLB,16,17,16,1,1,0,0,0,0,0,0,1,6,.063,.118,.063,.180,-49,1,0,0,0,0,0,/54D\
581,Ubaldo\'a0Jimenez\\jimenub01,31,BAL,AL,4,8,8,0,2,0,0,0,2,0,0,0,4,.250,.250,.250,.500,38,2,0,0,0,0,0,1\
582,Chris\'a0Johnson\\johnsch05,30,TOT,MLB,83,255,243,18,62,11,0,3,18,2,1,10,74,.255,.286,.337,.624,71,82,5,1,0,1,0,35D\
583,Dan\'a0Johnson*\\johnsda06,35,STL,NL,12,21,19,1,3,0,0,0,2,0,0,2,4,.158,.238,.158,.396,12,3,1,0,0,0,0,/3\
584,Jim\'a0Johnson\\johnsji04,32,TOT,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
585,Kelly\'a0Johnson*\\johnske05,33,TOT,NL,111,335,310,38,82,11,0,14,47,2,1,23,81,.265,.314,.435,.750,106,135,8,0,0,1,2,7435/9D6\
586,Micah\'a0Johnson*\\johnsmi04,24,CHW,AL,36,114,100,10,23,4,0,0,4,3,2,9,30,.230,.306,.270,.576,64,27,0,2,2,0,0,4\
587,Reed\'a0Johnson\\johnsre02,38,WSN,NL,17,24,22,0,5,1,0,0,3,0,0,0,6,.227,.250,.273,.523,42,6,1,1,0,1,0,/79\
588,Adam\'a0Jones\\jonesad01,29,BAL,AL,137,581,546,74,147,25,3,27,82,3,1,24,102,.269,.308,.474,.782,110,259,21,8,0,3,3,*8/D\
589,Garrett\'a0Jones*\\jonesga02,34,NYY,AL,57,152,144,12,31,4,1,5,17,0,0,8,37,.215,.257,.361,.618,67,52,1,0,0,0,0,93/D71\
590,James\'a0Jones*\\jonesja06,26,SEA,AL,28,31,29,1,3,1,0,0,0,1,1,2,13,.103,.161,.138,.299,-14,4,0,0,0,0,0,8/97D\
591,Taylor\'a0Jordan\\jordata01,26,WSN,NL,4,6,6,0,2,0,0,0,0,0,0,0,2,.333,.333,.333,.667,83,2,0,0,0,0,0,/1\
592,Caleb\'a0Joseph\\josepca01,29,BAL,AL,100,355,320,38,75,16,1,11,49,0,0,27,72,.234,.299,.394,.693,88,126,7,3,3,1,2,2/D3\
593,Matthew\'a0Joyce*\\joycema01,30,LAA,AL,93,284,247,17,43,12,1,5,21,0,3,30,67,.174,.272,.291,.564,60,72,5,4,1,2,1,7D/9\
594,Taylor\'a0Jungmann\\jungmta01,25,MIL,NL,21,44,37,2,10,2,0,0,0,0,0,1,12,.270,.289,.324,.614,68,12,0,0,6,0,0,1\
595,Tommy\'a0Kahnle\\kahnlto01,25,COL,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
596,Jung\'a0Ho\'a0Kang\\kangju01,28,PIT,NL,126,467,421,60,121,24,2,15,58,5,4,28,99,.287,.355,.461,.816,123,194,10,17,0,1,0,56\
597,Nate\'a0Karns\\karnsna01,27,TBR,AL,2,5,4,1,1,0,0,1,1,0,0,0,3,.250,.250,1.000,1.250,226,4,0,0,1,0,0,1\
598,Munenori\'a0Kawasaki*\\kawasmu01,34,TOR,AL,23,34,28,6,6,2,0,0,2,0,1,4,6,.214,.313,.286,.598,65,8,1,0,2,0,0,4/5\
599,Scott\'a0Kazmir*\\kazmisc01,31,TOT,AL,2,4,4,1,1,0,0,0,1,0,0,0,2,.250,.250,.250,.500,41,1,0,0,0,0,0,1\
600,Keone\'a0Kela\\kelake01,22,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
601,Shawn\'a0Kelley\\kellesh01,31,SDP,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
602,Casey\'a0Kelly\\kellyca01,25,SDP,NL,3,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1\
603,Don\'a0Kelly*\\kellydo01,35,MIA,NL,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/35\
604,Joe\'a0Kelly\\kellyjo05,27,BOS,AL,2,5,5,0,1,0,0,0,1,0,0,0,2,.200,.200,.200,.400,8,1,0,0,0,0,0,1\
605,Ryan\'a0Kelly\\kellyry01,27,ATL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
606,Matt\'a0Kemp\\kempma01,30,SDP,NL,154,648,596,80,158,31,3,23,100,12,2,39,147,.265,.312,.443,.755,109,264,17,5,0,8,0,*9/D\
607,Howie\'a0Kendrick\\kendrho01,31,LAD,NL,117,495,464,64,137,22,2,9,54,6,2,27,82,.295,.336,.409,.746,108,190,17,2,1,1,1,*4\
608,Kyle\'a0Kendrick\\kendrky01,30,COL,NL,25,49,43,6,8,2,0,1,2,0,0,3,16,.186,.239,.302,.541,38,13,1,0,3,0,0,1\
609,Ian\'a0Kennedy\\kenneia01,30,SDP,NL,27,48,42,3,4,3,0,0,0,0,0,0,23,.095,.095,.167,.262,-28,7,1,0,6,0,0,1\
610,Max\'a0Kepler*\\keplema01,22,MIN,AL,3,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,-21,1,0,0,0,0,0,/9\
611,Clayton\'a0Kershaw*\\kershcl01,27,LAD,NL,31,79,71,2,9,2,0,0,2,0,0,2,23,.127,.162,.155,.317,-10,11,2,1,5,0,0,1\
612,Dallas\'a0Keuchel*\\keuchda01,27,HOU,AL,2,6,5,0,1,0,0,0,0,0,0,0,4,.200,.200,.200,.400,13,1,0,0,1,0,0,1\
613,Kevin\'a0Kiermaier*\\kiermke01,25,TBR,AL,151,535,505,62,133,25,12,10,40,18,5,24,95,.263,.298,.420,.718,99,212,7,2,2,2,0,*8/9\
614,Craig\'a0Kimbrel\\kimbrcr01,27,SDP,NL,54,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
615,Ian\'a0Kinsler\\kinslia01,33,DET,AL,154,675,624,94,185,35,7,11,73,10,6,43,80,.296,.342,.428,.770,112,267,13,3,0,5,0,*4/D\
616,Brandon\'a0Kintzler\\kintzbr01,30,MIL,NL,7,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
617,Jason\'a0Kipnis*\\kipnija01,28,CLE,AL,141,641,565,86,171,43,7,9,52,12,8,57,107,.303,.372,.451,.823,120,255,5,9,4,6,6,*4D\
618,Corey\'a0Kluber\\klubeco01,29,CLE,AL,2,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,0,0,0,1\
619,Corey\'a0Knebel\\knebeco01,23,MIL,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
620,Guido\'a0Knudson\\knudsgu01,25,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
621,Tom\'a0Koehler\\koehlto01,29,MIA,NL,30,64,50,2,6,1,0,0,1,0,0,2,28,.120,.154,.140,.294,-17,7,1,0,12,0,0,1\
622,Michael\'a0Kohn\\kohnmi01,29,ATL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
623,George\'a0Kontos\\kontoge01,30,SFG,NL,70,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
624,Pete\'a0Kozma\\kozmape01,27,STL,NL,76,111,99,15,15,0,0,0,2,3,1,10,21,.152,.236,.152,.388,9,15,0,1,1,0,2,645/3D7\
625,Erik\'a0Kratz\\kratzer01,35,TOT,MLB,16,28,26,3,5,2,0,0,3,0,0,1,5,.192,.214,.269,.484,33,7,0,0,0,1,0,/23\
626,Marc\'a0Krauss*\\krausma01,27,TOT,AL,27,81,78,3,11,3,0,2,8,0,0,3,31,.141,.173,.256,.429,18,20,0,0,0,0,0,3/D7\
627,Ian\'a0Krol*\\krolia01,24,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
628,Kyle\'a0Kubitza*\\kubitky01,24,LAA,AL,19,39,36,6,7,0,0,0,1,0,0,3,15,.194,.256,.194,.451,31,7,2,0,0,0,0,5/47D\
629,Tommy\'a0La\'a0Stella*\\lasteto01,26,CHC,NL,33,75,67,4,18,6,0,1,11,2,0,5,7,.269,.324,.403,.727,100,27,1,1,0,1,0,45\
630,John\'a0Lackey\\lackejo01,36,STL,NL,31,70,62,0,7,2,0,0,3,0,0,4,24,.113,.167,.145,.312,-14,9,2,0,4,0,0,1\
631,Tyler\'a0Ladendorf\\ladenty01,27,OAK,AL,9,18,17,3,4,0,1,0,2,0,0,1,2,.235,.278,.353,.631,75,6,0,0,0,0,0,/74856\
632,Aaron\'a0Laffey*\\laffeaa01,30,COL,NL,3,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,158,1,0,0,0,0,0,/1\
633,Bobby\'a0LaFromboise*\\lafrobo01,29,PIT,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
634,Juan\'a0Lagares\\lagarju01,26,NYM,NL,143,465,441,47,114,16,5,6,41,7,3,16,87,.259,.289,.358,.647,79,158,6,4,1,3,2,*8/9\
635,Gerald\'a0Laird\\lairdge01,35,ARI,NL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2\
636,Junior\'a0Lake\\lakeju01,25,TOT,MLB,29,84,80,4,16,7,0,1,5,4,0,4,29,.200,.238,.325,.563,54,26,1,0,0,0,0,79/8D\
637,Ryan\'a0LaMarre\\lamarry01,26,CIN,NL,21,26,25,2,2,0,0,0,0,0,0,0,9,.080,.080,.080,.160,-56,2,1,0,1,0,0,8/79\
638,Jake\'a0Lamb*\\lambja01,24,ARI,NL,107,390,350,38,92,15,5,6,34,3,2,36,97,.263,.331,.386,.716,92,135,5,1,0,3,3,5/3\
639,John\'a0Lamb*\\lambjo02,24,CIN,NL,10,16,16,0,1,1,0,0,1,0,0,0,8,.063,.063,.125,.188,-50,2,0,0,0,0,0,1\
640,Andrew\'a0Lambo*\\lamboan01,26,PIT,NL,20,27,25,1,1,1,0,0,0,0,0,2,8,.040,.111,.080,.191,-46,2,0,0,0,0,0,/97\
641,Adam\'a0LaRoche*\\larocad01,35,CHW,AL,127,484,429,41,89,21,0,12,44,0,0,49,133,.207,.293,.340,.634,78,146,10,4,0,2,0,D3/1\
642,Mat\'a0Latos\\latosma01,27,TOT,MLB,21,34,24,1,7,0,0,0,1,0,0,0,7,.292,.292,.292,.583,64,7,0,0,10,0,0,1\
643,Ryan\'a0Lavarnway\\lavarry01,27,TOT,MLB,37,106,94,6,18,6,0,2,6,0,0,12,28,.191,.283,.319,.602,67,30,5,0,0,0,1,2/3\
644,Brett\'a0Lawrie\\lawribr01,25,OAK,AL,149,602,562,64,146,29,3,16,60,5,2,28,144,.260,.299,.407,.706,95,229,8,5,3,4,1,*54/D\
645,Tommy\'a0Layne*\\layneto01,30,BOS,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
646,Raudel\'a0Lazo*\\lazora01,26,MIA,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
647,Mike\'a0Leake\\leakemi01,27,TOT,NL,34,73,69,4,8,3,0,2,8,0,0,0,36,.116,.116,.246,.362,-4,17,0,0,4,0,0,1\
648,Jack\'a0Leathersich\\leathja01,24,NYM,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
649,Sam\'a0LeCure\\lecursa01,31,CIN,NL,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
650,Zach\'a0Lee\\leeza01,23,LAD,NL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
651,DJ\'a0LeMahieu\\lemahdj01,26,COL,NL,150,620,564,85,170,21,5,6,61,23,3,50,107,.301,.358,.388,.746,92,219,20,1,3,2,4,*4\
