Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos
466,Gavin\'a0Floyd\\floydga01,33,TOR,28,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,1\
467,Jeff\'a0Francoeur\\francje02,32,2TM,125,331,-7,0,0,6,-3,-4,-0.5,11,6,0.5,.496,.499,-0.1,0.2,0,$1000000,Free Agency,79/D\
468,Craig\'a0Gentry\\gentrcr01,32,LAA,14,39,-4,0,0,1,-1,-4,-0.5,1,-3,-0.3,.467,.497,-0.4,0.1,-4,$1000000,Free Agency,7/8D\
469,Matthew\'a0Joyce*\\joycema01,31,PIT,140,293,13,1,-1,-2,-3,8,0.7,10,17,1.7,.506,.505,1.9,-0.6,19,$1000000,Free Agency,97/D\
470,Dae-ho\'a0Lee\\leeda02,34,SEA,104,317,2,-1,0,-3,-5,-8,-0.8,11,3,0.4,.492,.495,0.6,-0.8,6,$1000000,Free Agency,3/D\
471,Cory\'a0Luebke\\luebkco01,31,PIT,9,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$1000000,Free Agency,/1\
472,Dustin\'a0McGowan\\mcgowdu01,34,MIA,55,4,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,1\
473,Justin\'a0Morneau*\\morneju01,35,CHW,58,218,0,0,0,0,-5,-5,-0.5,8,3,0.3,.491,.497,0.3,-0.5,3,$1000000,Free Agency,D\
474,Brett\'a0Wallace*\\wallabr01,29,SDP,119,256,-9,0,0,-5,0,-14,-1.5,8,-6,-0.7,.488,.491,-0.2,-0.6,-1,$1000000,Free Agency,53/D\
475,Ryan\'a0Webb\\webbry01,30,TBR,18,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$1000000,Free Agency,1\
476,Christian\'a0Yelich*\\yelicch01,24,MIA,155,659,28,2,2,6,-4,33,3.2,21,54,5.3,.522,.521,4.6,0.1,48,$1000000,Amateur Draft,*78/D\
477,Tony\'a0Cruz\\cruzto03,29,KCR,4,5,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.465,.499,-0.1,0.0,-1,$975000,Traded,/2\
478,Zach\'a0Putnam\\putnaza01,28,CHW,25,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$975000,Free Agency,1\
479,Blaine\'a0Boyer\\boyerbl01,34,MIL,61,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$950000,Free Agency,1\
480,Carlos\'a0Torres\\torreca01,33,MIL,72,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$950000,Free Agency,1\
481,Emmanuel\'a0Burriss#\\burriem01,31,PHI,39,50,-7,0,0,-1,0,-7,-0.8,2,-6,-0.6,.480,.495,-0.5,-0.1,-5,$925000,Free Agency,/4763D\
482,Josh\'a0Fields\\fieldjo03,30,2TM,37,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$900000,Rule 5 Draft,1\
483,Nate\'a0Jones\\jonesna01,30,CHW,71,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$900000,Amateur Draft,1\
484,Andrew\'a0Romine#\\rominan01,30,DET,109,194,-5,1,0,-1,1,-4,-0.4,7,3,0.3,.496,.497,0.4,0.0,4,$900000,Traded,58364/D971\
485,Tanner\'a0Scheppers\\schepta01,29,TEX,10,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$900000,Amateur Draft,1\
486,Arodys\'a0Vizcaino\\vizcaar01,25,ATL,43,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$897500,Traded,1\
487,Dana\'a0Eveland*\\evelada01,32,TBR,33,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$895000,Free Agency,1\
488,Erik\'a0Kratz\\kratzer01,36,2TM,33,87,-15,0,0,2,2,-12,-1.3,3,-9,-1.0,.462,.496,-1.2,0.4,-11,$850000,Traded,2/D1\
489,Dan\'a0Jennings*\\jennida01,29,CHW,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$810000,Traded,1\
490,Evan\'a0Scribner\\scribev01,30,SEA,12,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$807500,Traded,1\
491,Ross\'a0Ohlendorf\\ohlenro01,33,CIN,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$800000,Free Agency,1\
492,Adam\'a0Rosales\\rosalad01,33,SDP,105,248,2,2,0,3,2,10,1.0,8,18,1.7,.510,.506,1.4,0.5,15,$800000,Free Agency,546/73D9\
493,Josh\'a0Thole*\\tholejo01,29,TOR,50,136,-13,-1,0,-1,3,-12,-1.3,5,-7,-0.8,.474,.492,-0.7,0.2,-6,$800000,Free Agency,2\
494,Jeff\'a0Manship\\manshje01,31,CLE,53,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$760000,Free Agency,1\
495,Louis\'a0Coleman\\colemlo01,30,LAD,61,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$725000,Free Agency,1\
496,Chaz\'a0Roe\\roech01,29,2TM,30,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$720000,Waivers,1\
497,Jason\'a0Gurka*\\gurkaja01,28,COL,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$660000,Free Agency,/1\
498,Kris\'a0Bryant\\bryankr01,24,CHC,155,699,45,2,2,10,-2,57,5.6,21,78,7.7,.537,.536,6.6,0.8,68,$652000,Amateur Draft,579/38D6\
499,Xander\'a0Bogaerts\\bogaexa01,23,BOS,157,719,9,3,1,-10,8,11,1.3,24,35,3.7,.507,.507,4.6,-0.2,45,$650500,Amateur Free Agent,*6\
500,Ji-Man\'a0Choi*\\choiji01,25,LAA,54,129,-5,-2,0,0,-3,-10,-1.0,5,-5,-0.6,.481,.494,-0.6,-0.3,-5,$650000,Rule 5 Draft,37/D\
501,Josh\'a0Edgin\\edginjo01,29,NYM,16,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$625000,Amateur Draft,1\
502,Chris\'a0Withrow\\withrch01,27,ATL,46,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$610000,Traded,1\
503,Jacob\'a0deGrom*\\degroja01,28,NYM,27,50,-7,0,0,0,7,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$607000,Amateur Draft,1\
504,Brock\'a0Holt*\\holtbr01,28,BOS,94,324,-4,1,1,5,-2,0,0.1,12,12,1.2,.500,.500,0.7,0.3,7,$606000,Traded,75/469D\
505,Jurickson\'a0Profar#\\profaju01,23,TEX,90,307,-11,-1,0,2,-1,-11,-1.0,11,1,0.0,.488,.493,-0.2,0.2,-2,$605000,Amateur Free Agent,54376/D\
506,Jim\'a0Henderson*\\hendeji01,33,NYM,44,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$600000,Free Agency,1\
507,Blake\'a0Wood\\woodbl01,30,CIN,70,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1\
508,Joe\'a0Wieland\\wielajo01,26,SEA,1,,0,0,0,0,0,0,,0,0,,.500,.500,,0.0,0,$590000,Traded,/1\
509,Kyle\'a0Gibson\\gibsoky01,28,MIN,25,8,-2,0,0,0,1,0,-0.1,0,0,-0.1,.498,.500,-0.1,0.0,0,$587500,Amateur Draft,1\
510,Eric\'a0Fryer\\fryerer01,30,2TM,60,133,-3,-2,0,2,2,0,-0.1,4,4,0.4,.500,.499,0.2,0.4,2,$575000,Waivers,2\
511,Aaron\'a0Hicks#\\hicksaa01,26,NYY,123,361,-16,0,1,4,-5,-16,-1.6,13,-3,-0.3,.487,.490,-0.8,0.0,-7,$574000,Traded,*978/D\
512,Billy\'a0Hamilton#\\hamilbi02,25,CIN,119,460,-15,10,2,15,2,14,1.3,15,29,2.8,.512,.509,1.2,1.8,13,$570000,Amateur Draft,*8\
513,Marcell\'a0Ozuna\\ozunama01,25,MIA,148,608,11,-2,1,-5,2,6,0.5,20,26,2.5,.505,.504,3.0,-0.4,31,$570000,Amateur Free Agent,*87/9\
514,Mookie\'a0Betts\\bettsmo01,23,BOS,158,730,30,9,4,32,-6,68,7.2,24,92,9.5,.545,.543,6.1,2.8,60,$566000,Amateur Draft,*9\
515,Tommy\'a0Layne*\\layneto01,31,2TM,63,,0,0,0,0,0,0,,0,0,,.501,.500,,0.1,0,$563750,Free Agency,1\
516,Roenis\'a0Elias*\\eliasro01,27,BOS,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$558000,Traded,/1\
517,Austin\'a0Romine\\rominau01,27,NYY,62,176,-8,-1,-1,-1,2,-8,-0.8,6,-2,-0.2,.487,.495,-0.1,0.2,-1,$556000,Amateur Draft,2/3D\
518,Jarred\'a0Cosart\\cosarja01,26,2TM,13,18,-2,0,0,0,3,1,0.1,0,1,0.1,.504,.500,0.1,0.0,1,$550000,Traded,/1\
519,Cory\'a0Gearrin\\gearrco01,30,SFG,56,1,0,0,0,0,0,1,0.1,0,1,0.1,.502,.501,0.1,0.0,1,$550000,Free Agency,1/7\
520,Miguel\'a0Sano\\sanomi01,23,MIN,116,495,5,-1,0,-10,-4,-10,-0.9,18,8,0.8,.491,.494,1.8,-1.4,18,$547500,Amateur Free Agent,59D\
521,Jackie\'a0Bradley*\\bradlja02,26,BOS,156,636,11,2,2,11,3,29,3.1,23,51,5.3,.519,.518,4.1,1.6,40,$546500,Amateur Draft,*8\
522,Trevor\'a0May\\maytr01,26,MIN,44,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$545000,Traded,1\
523,Joe\'a0Panik*\\panikjo01,25,SFG,127,526,-11,1,0,3,3,-4,-0.6,17,13,1.1,.496,.497,0.8,0.6,10,$545000,Amateur Draft,*4\
524,Eugenio\'a0Suarez\\suareeu01,24,CIN,159,627,-5,-1,-1,1,3,-3,-0.5,20,17,1.5,.498,.498,1.4,0.3,16,$545000,Traded,*5/6D\
525,Tanner\'a0Roark\\roarkta01,29,WSN,34,75,-10,-1,0,0,11,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$543400,Traded,1\
526,Travis\'a0d'Arnaud\\darnatr01,27,NYM,75,276,-11,-1,0,-7,4,-15,-1.6,9,-6,-0.8,.479,.490,0.0,-0.3,1,$542604,Traded,2\
527,Eddie\'a0Rosario*\\rosared01,24,MIN,92,354,-4,1,1,2,-2,-2,-0.1,13,11,1.1,.498,.499,0.9,0.1,9,$542500,Amateur Draft,78/9\
528,Gerrit\'a0Cole\\colege01,25,PIT,21,43,-4,-1,0,0,6,2,0.2,0,2,0.2,.510,.501,0.2,0.0,2,$541000,Amateur Draft,1\
529,Kyle\'a0Hendricks\\hendrky01,26,CHC,32,68,-11,-1,1,0,10,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$541000,Traded,1\
530,Francisco\'a0Lindor#\\lindofr01,22,CLE,158,684,6,1,-1,17,8,31,3.4,24,55,5.7,.520,.520,3.9,2.7,38,$540300,Amateur Draft,*6/D\
531,Anthony\'a0DeSclafani\\desclan01,26,CIN,20,43,-6,0,0,0,6,-1,-0.1,0,-1,-0.1,.497,.500,-0.1,0.0,-1,$540000,Traded,1\
532,Carlos\'a0Martinez\\martica04,24,STL,33,65,-5,0,0,0,10,5,0.5,0,5,0.5,.516,.503,0.5,0.0,5,$539000,Free Agency,1\
533,Kevin\'a0Siegrist*\\siegrke01,26,STL,67,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$539000,Amateur Draft,1\
534,Michael\'a0Wacha\\wachami01,24,STL,27,45,-9,0,0,0,7,-2,-0.3,0,-2,-0.3,.491,.498,-0.3,0.0,-2,$539000,Amateur Draft,1\
535,Justin\'a0Bour*\\bourju01,28,MIA,90,321,7,0,-1,0,-4,3,0.2,10,13,1.2,.503,.502,1.2,-0.5,13,$537500,Rule 5 Draft,3/D\
536,Matt\'a0Duffy\\duffyma01,25,2TM,91,366,-8,-1,0,11,2,4,0.4,12,17,1.6,.505,.503,0.4,1.4,5,$537500,Amateur Draft,5\
537,Danny\'a0Santana#\\santada01,25,MIN,75,248,-13,-2,2,-8,0,-21,-2.1,9,-12,-1.3,.471,.486,-0.5,-0.8,-4,$537500,Amateur Free Agent,87/9D465\
538,Nicholas\'a0Castellanos\\casteni01,24,DET,110,447,9,-1,1,-11,2,0,0.1,16,16,1.6,.500,.500,2.8,-0.9,27,$536500,Amateur Draft,5/D\
539,Danny\'a0Salazar\\salazda01,26,CLE,25,5,-1,0,0,0,1,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$536200,Amateur Free Agent,1\
540,Noah\'a0Syndergaard*\\syndeno01,23,NYM,31,67,-2,0,0,0,10,7,0.7,0,7,0.7,.524,.505,0.7,0.0,7,$535375,Traded,1\
541,Oswaldo\'a0Arcia*\\arciaos01,25,4TM,69,222,-9,0,0,-6,-3,-17,-1.8,8,-10,-1.0,.473,.496,-0.4,-0.9,-4,$535000,Waivers,\
542,Charlie\'a0Culberson\\culbech01,27,LAD,34,68,-1,1,0,2,1,3,0.3,2,5,0.5,.509,.502,0.3,0.3,3,$535000,Free Agency,64/57\
543,Jake\'a0Petricka\\petrija01,28,CHW,9,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$535000,Amateur Draft,/1\
544,Gregory\'a0Polanco*\\polangr01,24,PIT,144,587,4,-2,2,2,-6,-1,-0.2,19,18,1.6,.500,.500,1.4,-0.5,16,$535000,Amateur Free Agent,*97/8D\
545,Jerry\'a0Sands\\sandsje01,28,CHW,24,58,-3,0,0,0,-1,-5,-0.5,2,-3,-0.3,.479,.497,-0.3,-0.1,-3,$535000,Waivers,D/379\
546,Clint\'a0Robinson*\\robincl01,31,WSN,104,224,-7,0,-1,-1,-2,-11,-1.3,7,-4,-0.6,.489,.493,-0.4,-0.4,-3,$534900,Free Agency,3/7D\
547,Chasen\'a0Shreve*\\shrevch01,25,NYY,37,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$533400,Traded,1\
548,Vidal\'a0Nuno*\\nunovi01,28,SEA,55,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$532900,Traded,1\
549,Arquimedes\'a0Caminero\\caminar01,29,2TM,57,2,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$532500,Purchased,1\
550,Johnny\'a0Giavotella\\giavojo01,28,LAA,99,367,-6,-3,0,-1,2,-8,-0.8,13,5,0.5,.491,.495,0.6,0.2,6,$532500,Traded,4\
551,J.T.\'a0Realmuto\\realmjt01,25,MIA,137,545,8,2,0,-8,8,10,0.9,18,27,2.6,.507,.506,3.4,-0.1,35,$532500,Amateur Draft,*2/D\
552,Kevin\'a0Gausman*\\gausmke01,25,BAL,30,3,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$532000,Amateur Draft,1\
553,Tommy\'a0La\'a0Stella*\\lasteto01,27,CHC,74,169,2,-1,1,-2,1,1,0.1,5,7,0.6,.501,.501,0.8,-0.1,8,$532000,Traded,5/4\
554,Chris\'a0Owings\\owingch01,24,ARI,119,466,-8,4,3,-1,5,2,0.1,15,17,1.6,.502,.501,1.7,0.3,18,$530500,Amateur Draft,68/4\
555,Cody\'a0Asche*\\ascheco01,26,PHI,71,218,-8,0,1,-5,-2,-13,-1.4,7,-6,-0.7,.481,.492,-0.2,-0.8,-1,$530000,Amateur Draft,7\
556,Tony\'a0Cingrani*\\cingrto01,26,CIN,65,1,0,0,0,0,0,1,0.1,0,1,0.1,.501,.501,0.1,0.0,1,$530000,Amateur Draft,1\
557,Chris\'a0Heston\\hestoch01,28,SFG,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$530000,Amateur Draft,/1\
558,Matt\'a0Shoemaker\\shoemma01,29,LAA,27,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$530000,Amateur Free Agent,1\
559,Alex\'a0Wood\\woodal02,25,LAD,15,19,-1,0,0,0,3,2,0.2,0,2,0.2,.512,.501,0.2,0.0,2,$530000,Traded,1\
560,David\'a0Peralta*\\peralda01,28,ARI,48,183,-3,1,1,3,-2,1,0.0,6,6,0.6,.501,.500,0.3,0.1,3,$529600,Free Agency,9/8\
561,Collin\'a0McHugh\\mchugco01,29,HOU,33,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$529000,Waivers,1\
562,Carson\'a0Smith\\smithca02,26,BOS,3,,0,0,0,0,0,0,,0,0,,.500,.500,,0.0,0,$529000,Traded,/1\
563,John\'a0Ryan\'a0Murphy\\murphjr01,25,MIN,26,90,-9,0,-1,0,2,-8,-0.8,3,-5,-0.5,.467,.495,-0.5,0.2,-5,$528700,Traded,2\
564,Taijuan\'a0Walker\\walketa01,23,SEA,25,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$528600,Amateur Draft,1\
565,Ken\'a0Giles\\gileske01,25,HOU,69,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$528200,Traded,1\
566,Odubel\'a0Herrera*\\herreod01,24,PHI,159,656,10,2,2,6,3,23,2.3,21,45,4.3,.515,.515,3.7,0.9,39,$528000,Rule 5 Draft,*8\
567,Brad\'a0Miller*\\millebr02,26,TBR,152,601,8,-2,2,-17,2,-7,-0.5,22,15,1.6,.496,.496,3.3,-1.4,32,$527600,Traded,63/D7\
568,Sonny\'a0Gray\\grayso01,26,OAK,22,3,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$527500,Amateur Draft,1\
569,Stephen\'a0Vogt*\\vogtst01,31,OAK,137,532,-1,-2,1,-1,5,2,0.4,19,22,2.2,.502,.502,2.3,0.5,22,$527500,Purchased,*2D/3\
570,Danny\'a0Farquhar\\farquda01,29,TBR,35,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$527000,Traded,1\
571,Darin\'a0Ruf\\rufda01,29,PHI,43,89,-6,0,-1,-2,-1,-10,-1.1,3,-7,-0.8,.476,.494,-0.6,-0.4,-5,$527000,Amateur Draft,37\
572,Addison\'a0Russell\\russead02,22,CHC,151,598,-3,-1,2,19,7,24,2.4,19,44,4.3,.517,.516,2.3,2.7,25,$527000,Traded,*6\
573,Brandon\'a0Maurer\\maurebr01,25,SDP,71,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$526400,Traded,1\
574,Wilmer\'a0Flores\\florewi01,24,NYM,103,335,7,-3,0,-12,0,-8,-0.8,11,3,0.2,.493,.495,1.4,-1.3,15,$526014,Amateur Free Agent,534/6\
575,Will\'a0Harris\\harriwi10,31,HOU,66,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$525500,Waivers,1\
576,Yangervis\'a0Solarte#\\solarya01,28,SDP,109,443,8,-1,2,-2,2,8,0.8,14,23,2.2,.508,.505,2.4,-0.1,25,$525500,Traded,54/3\
577,Nick\'a0Vincent\\vinceni01,29,SEA,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$525500,Traded,1\
578,Sam\'a0Dyson\\dysonsa01,28,TEX,73,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$525270,Traded,1\
579,C.J.\'a0Cron\\croncj01,26,LAA,116,445,10,-2,0,3,-7,4,0.5,16,20,2.1,.504,.503,1.7,-0.3,17,$525000,Amateur Draft,3D\
580,Jumbo\'a0Diaz\\diazju03,32,CIN,45,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$525000,Free Agency,1\
581,Anthony\'a0Gose*\\gosean01,25,DET,30,101,-3,0,1,-3,1,-5,-0.5,4,-2,-0.2,.481,.497,0.1,-0.2,1,$525000,Traded,8\
582,Cesar\'a0Hernandez#\\hernace02,26,PHI,155,622,7,-2,1,4,4,15,1.4,20,35,3.3,.510,.509,2.9,0.7,31,$525000,Amateur Free Agent,*4/6\
583,Michael\'a0Taylor\\taylomi02,25,WSN,76,237,-10,0,1,-2,1,-10,-1.1,8,-2,-0.3,.486,.494,-0.1,-0.1,0,$524900,Amateur Draft,8/97\
584,Blake\'a0Treinen\\treinbl01,28,WSN,73,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$524900,Traded,1\
585,Chase\'a0Whitley\\whitlch01,27,TBR,5,,0,0,0,0,0,0,,0,0,,.500,.500,,0.0,0,$524525,Waivers,/1\
586,Khris\'a0Davis\\daviskh01,28,OAK,150,610,18,-2,-2,-1,-9,5,0.6,22,26,2.8,.503,.503,2.8,-1.0,27,$524500,Traded,7D\
587,Neil\'a0Ramirez\\ramirne01,27,3TM,18,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$524500,Traded,/1\
588,Xavier\'a0Cedeno*\\cedenxa01,29,TBR,54,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$524100,Purchased,1\
589,Mike\'a0Fiers\\fiersmi01,31,HOU,31,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$524100,Traded,1\
590,Wil\'a0Myers\\myerswi01,25,SDP,157,676,13,2,0,7,-9,13,1.2,21,34,3.2,.508,.508,2.5,-0.3,27,$523900,Traded,*3/975\
591,Nate\'a0Karns\\karnsna01,28,SEA,22,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$523700,Traded,1\
592,Caleb\'a0Joseph\\josepca01,30,BAL,49,141,-16,0,-1,0,3,-14,-1.4,5,-9,-1.0,.470,.491,-1.0,0.3,-9,$523500,Amateur Draft,2/3\
593,T.J.\'a0McFarland*\\mcfartj01,27,BAL,16,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$523500,Rule 5 Draft,1\
594,Liam\'a0Hendriks\\hendrli01,27,OAK,53,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$523400,Traded,1\
595,Ender\'a0Inciarte*\\inciaen01,25,ATL,131,578,0,2,1,15,2,21,2.1,18,39,3.8,.517,.514,2.2,1.7,24,$523000,Traded,*87\
596,Corey\'a0Dickerson*\\dickeco01,27,TBR,148,548,1,0,0,2,-9,-5,-0.4,20,15,1.5,.496,.497,1.3,-0.7,12,$522900,Traded,7D/9\
597,Rougned\'a0Odor*\\odorro01,22,TEX,150,632,3,1,2,-9,3,1,0.2,23,23,2.4,.500,.500,3.3,-0.5,32,$522700,Amateur Free Agent,*4/D\
598,Derek\'a0Dietrich*\\dietrde01,26,MIA,128,412,12,-2,0,0,1,11,1.1,13,25,2.4,.509,.507,2.4,0.0,25,$522500,Traded,435/7\
599,Jonathan\'a0Schoop\\schoojo01,24,BAL,162,647,-6,1,-1,-1,4,-3,-0.2,23,20,2.1,.498,.498,2.2,0.4,21,$522500,Amateur Free Agent,*4\
600,Alex\'a0Wilson\\wilsoal01,29,DET,62,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$522500,Traded,1\
601,George\'a0Springer\\springe01,26,HOU,162,744,23,0,2,6,-7,24,2.6,25,48,5.0,.515,.515,4.3,-0.1,42,$522400,Amateur Draft,*9D/8\
602,Jimmy\'a0Nelson\\nelsoji02,27,MIL,32,59,-11,0,0,0,9,-3,-0.3,0,-3,-0.3,.491,.498,-0.3,0.0,-3,$522300,Amateur Draft,1\
603,Kyle\'a0Schwarber*\\schwaky01,23,CHC,2,5,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.462,.500,-0.1,0.0,-1,$522000,Amateur Draft,/7\
604,Ezequiel\'a0Carrera*\\carreez01,29,TOR,110,310,-5,-2,0,7,-5,-5,-0.4,11,7,0.7,.496,.497,-0.1,0.3,0,$521800,Free Agency,97/8D\
605,Alex\'a0Colome\\colomal01,27,TBR,57,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.1,0,$521700,Amateur Free Agent,1\
606,Nick\'a0Ahmed\\ahmedni01,26,ARI,90,308,-24,0,0,13,4,-7,-0.8,10,3,0.2,.492,.495,-1.2,1.8,-10,$521600,Traded,6\
607,Chris\'a0Colabello\\colabch01,32,TOR,10,32,-6,0,0,1,0,-6,-0.6,1,-5,-0.5,.438,.496,-0.6,0.1,-5,$521300,Waivers,/37\
608,Luis\'a0Severino\\severlu01,22,NYY,22,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$521300,Amateur Free Agent,1\
609,Kevin\'a0Quackenbush\\quackke01,27,SDP,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$521200,Amateur Draft,1\
610,Kevin\'a0Pillar\\pillake01,27,TOR,146,584,-16,3,0,21,3,11,1.3,21,32,3.4,.508,.507,1.1,2.6,11,$521100,Amateur Draft,*8\
611,Javier\'a0Baez\\baezja01,23,CHC,142,450,-3,2,2,16,3,20,2.0,15,34,3.4,.515,.513,1.7,2.0,18,$521000,Amateur Draft,546/37\
612,Robbie\'a0Ray*\\rayro02,24,ARI,32,60,-6,0,0,0,9,3,0.3,0,3,0.3,.509,.502,0.3,0.0,3,$521000,Traded,1\
613,Eduardo\'a0Rodriguez*\\rodried05,23,BOS,20,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$521000,Traded,1\
614,J.B.\'a0Shuck*\\shuckja01,29,CHW,81,241,-15,-1,2,-12,0,-26,-2.7,9,-18,-1.8,.466,.483,-0.6,-1.2,-6,$521000,Waivers,8D/791\
615,Sam\'a0Freeman\\freemsa01,29,MIL,7,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$520700,Purchased,/1\
616,Jake\'a0Odorizzi\\odorija01,26,TBR,33,4,0,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$520700,Traded,1\
617,Blaine\'a0Hardy*\\hardybl01,29,DET,21,,0,0,0,0,0,0,,0,0,,.501,.500,,0.0,0,$520500,Free Agency,1\
618,Jace\'a0Peterson*\\peterja01,26,ATL,115,408,-1,-2,2,-8,2,-7,-0.9,13,6,0.4,.493,.495,1.3,-0.7,14,$520500,Traded,47/58\
619,Jake\'a0Lamb*\\lambja01,25,ARI,151,594,12,3,-1,-8,3,9,0.8,19,28,2.6,.506,.505,3.4,-0.6,36,$520300,Amateur Draft,*5\
620,Chase\'a0Anderson\\anderch01,28,MIL,31,52,-10,0,0,0,8,-2,-0.2,0,-2,-0.2,.493,.499,-0.2,0.0,-2,$520200,Traded,1\
621,Ryan\'a0Goins*\\goinsry01,28,TOR,77,196,-17,0,0,2,2,-13,-1.3,7,-6,-0.6,.483,.492,-0.8,0.5,-8,$520200,Amateur Draft,46/537D19\
622,Junior\'a0Lake\\lakeju01,26,TOR,22,39,-1,0,0,-2,0,-3,-0.3,1,-2,-0.2,.486,.498,0.0,-0.2,0,$520200,Waivers,9/3\
623,Pedro\'a0Baez\\baezpe01,28,LAD,73,1,0,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$520000,Amateur Free Agent,1\
