Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos
488,Kelvin\'a0Herrera\\herreke01,22,KCR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
489,Chris\'a0Herrmann*\\herrmch01,24,MIN,AL,7,19,18,0,1,0,0,0,1,0,0,1,5,.056,.105,.056,.161,-53,1,0,0,0,0,0,/27D\
490,John\'a0Hester\\hestejo01,28,LAA,AL,39,95,85,14,18,1,0,3,4,0,0,8,25,.212,.287,.329,.617,74,28,1,1,1,0,0,2\
491,Jason\'a0Heyward*\\heywaja01,22,ATL,NL,158,651,587,93,158,30,6,27,82,21,8,58,152,.269,.335,.479,.814,117,281,4,2,0,3,1,*9/8\
492,Brandon\'a0Hicks\\hicksbr01,26,OAK,AL,22,70,64,8,11,5,0,3,7,1,0,6,31,.172,.243,.391,.633,74,25,1,0,0,0,0,6/34\
493,Aaron\'a0Hill\\hillaa01,30,ARI,NL,156,668,609,93,184,44,6,26,85,14,5,52,86,.302,.360,.522,.882,133,318,15,4,1,2,7,*4\
494,Koyie\'a0Hill#\\hillko01,33,CHC,NL,11,39,39,3,7,1,0,0,1,0,0,0,7,.179,.179,.205,.385,4,8,0,0,0,0,0,2\
495,Rich\'a0Hill*\\hillri01,32,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
496,Steven\'a0Hill\\hillst01,27,STL,NL,9,10,10,1,2,1,0,0,0,0,0,0,3,.200,.200,.300,.500,35,3,0,0,0,0,0,/3\
497,Alex\'a0Hinshaw*\\hinshal01,29,TOT,NL,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
498,Eric\'a0Hinske*\\hinsker01,34,ATL,NL,91,147,132,9,26,7,1,2,13,0,0,14,41,.197,.272,.311,.583,57,41,5,0,0,1,2,3/7D9\
499,Luke\'a0Hochevar\\hochelu01,28,KCR,AL,2,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,10,1,0,0,0,0,0,1\
500,L.J.\'a0Hoes\\hoeslj01,22,BAL,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/D7\
501,Bryan\'a0Holaday\\holadbr01,24,DET,AL,6,13,12,3,3,1,0,0,0,0,0,0,2,.250,.250,.333,.583,56,4,0,0,1,0,0,/2\
502,Derek\'a0Holland#\\hollade01,25,TEX,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
503,Greg\'a0Holland\\hollagr01,26,KCR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
504,Matt\'a0Holliday\\hollima01,32,STL,NL,157,688,599,95,177,36,2,27,102,4,4,75,132,.295,.379,.497,.877,138,298,16,9,0,5,3,*7/D\
505,Brock\'a0Holt*\\holtbr01,24,PIT,NL,24,72,65,6,19,2,1,0,3,0,0,4,14,.292,.329,.354,.682,90,23,1,0,2,1,0,4\
506,J.J.\'a0Hoover\\hoovejj01,24,CIN,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
507,Jeremy\'a0Horst*\\horstje01,26,PHI,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
508,Eric\'a0Hosmer*\\hosmeer01,22,KCR,AL,152,598,535,65,124,22,2,14,60,16,1,56,95,.232,.304,.359,.663,81,192,10,2,0,5,4,*3/9\
509,Ryan\'a0Howard*\\howarry01,32,PHI,NL,71,292,260,28,57,11,0,14,56,0,0,25,99,.219,.295,.423,.718,91,110,8,4,0,3,7,3\
510,J.P.\'a0Howell*\\howeljp01,29,TBR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
511,Daniel\'a0Hudson\\hudsoda01,25,ARI,NL,8,16,13,1,2,0,0,0,1,0,0,2,6,.154,.250,.154,.404,12,2,0,0,0,1,0,/1\
512,Orlando\'a0Hudson#\\hudsoor01,34,TOT,MLB,86,283,260,21,53,3,8,3,28,6,3,20,51,.204,.261,.312,.572,58,81,6,0,3,0,1,45/D\
513,Tim\'a0Hudson\\hudsoti01,36,ATL,NL,27,67,55,4,12,3,0,0,6,0,0,2,18,.218,.250,.273,.523,41,15,0,1,7,2,0,1\
514,Aubrey\'a0Huff*\\huffau01,35,SFG,NL,52,95,78,7,15,4,0,1,7,0,0,16,12,.192,.326,.282,.608,77,22,3,0,0,1,1,3/74\
515,Jared\'a0Hughes\\hugheja02,26,PIT,NL,62,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
516,Luke\'a0Hughes\\hughelu01,27,TOT,AL,8,24,23,0,3,0,0,0,2,1,0,0,10,.130,.125,.130,.255,-28,3,0,0,0,1,0,/543\
517,Phil\'a0Hughes\\hugheph01,26,NYY,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
518,Philip\'a0Humber\\humbeph01,29,CHW,AL,2,5,5,0,1,0,0,0,1,0,0,0,2,.200,.200,.200,.400,9,1,0,0,0,0,0,1\
519,Nick\'a0Hundley\\hundlni01,28,SDP,NL,58,225,204,14,32,7,1,3,22,0,3,15,56,.157,.219,.245,.464,31,50,4,2,1,3,2,2\
520,Tommy\'a0Hunter\\hunteto02,25,BAL,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
521,Torii\'a0Hunter\\hunteto01,36,LAA,AL,140,584,534,81,167,24,1,16,92,9,1,38,133,.313,.365,.451,.817,129,241,15,8,1,3,1,*9/D\
522,Drew\'a0Hutchison*\\hutchdr01,21,TOR,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
523,Chris\'a0Iannetta\\iannech01,29,LAA,AL,79,253,221,27,53,6,1,9,26,1,3,29,60,.240,.332,.398,.730,106,88,4,2,0,1,0,2\
524,Raul\'a0Ibanez*\\ibanera01,40,NYY,AL,130,425,384,50,92,19,3,19,62,3,0,35,67,.240,.308,.453,.761,103,174,14,4,0,2,5,7D9\
525,Jose\'a0Iglesias\\iglesjo01,22,BOS,AL,25,77,68,5,8,2,0,1,2,1,0,4,16,.118,.200,.191,.391,7,13,2,3,2,0,0,6/D\
526,Omar\'a0Infante\\infanom01,30,TOT,MLB,149,588,554,69,152,30,7,12,53,17,3,21,65,.274,.300,.419,.719,91,232,9,1,8,4,0,*4/5\
527,Brandon\'a0Inge\\ingebr01,35,TOT,AL,83,331,303,33,66,14,0,12,54,0,1,24,91,.218,.275,.383,.658,82,116,8,1,0,3,1,5/4D\
528,Travis\'a0Ishikawa*\\ishiktr01,28,MIL,NL,94,174,152,19,39,12,1,4,30,0,0,13,42,.257,.329,.428,.757,100,65,4,4,4,1,3,3/9\
529,Jason\'a0Isringhausen\\isrinja01,39,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
530,Hisashi\'a0Iwakuma\\iwakuhi01,31,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
531,Cesar\'a0Izturis#\\izturce01,32,TOT,NL,62,173,166,13,40,7,2,2,11,1,1,3,13,.241,.254,.343,.598,58,57,7,0,4,0,0,6/543\
532,Maicer\'a0Izturis#\\izturma01,31,LAA,AL,100,319,289,35,74,11,0,2,20,17,2,25,38,.256,.320,.315,.634,81,91,10,2,3,0,0,546\
533,Austin\'a0Jackson\\jacksau01,25,DET,AL,137,617,543,103,163,29,10,16,66,12,9,67,134,.300,.377,.479,.856,129,260,9,2,2,3,0,*8\
534,Brett\'a0Jackson*\\jacksbr01,23,CHC,NL,44,142,120,14,21,6,1,4,9,0,3,22,59,.175,.303,.342,.644,75,41,1,0,0,0,0,8\
535,Edwin\'a0Jackson\\jacksed01,28,WSN,NL,32,65,57,6,13,0,0,0,0,0,0,3,21,.228,.267,.228,.495,36,13,0,0,5,0,0,1\
536,Ryan\'a0Jackson\\jacksry02,24,STL,NL,13,18,17,2,2,0,0,0,0,0,0,1,3,.118,.167,.118,.284,-20,2,1,0,0,0,0,/46\
537,Mike\'a0Jacobs*\\jacobmi02,31,ARI,NL,13,23,19,4,4,1,0,0,2,0,0,4,6,.211,.348,.263,.611,68,5,0,0,0,0,1,/3\
538,Paul\'a0Janish\\janispa01,29,ATL,NL,55,186,167,18,31,6,1,0,9,1,0,17,30,.186,.269,.234,.502,38,39,1,2,0,0,0,6\
539,Kenley\'a0Jansen#\\janseke01,24,LAD,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
540,Casey\'a0Janssen\\janssca01,30,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
541,John\'a0Jaso*\\jasojo01,28,SEA,AL,108,361,294,41,81,19,2,10,50,5,0,56,51,.276,.394,.456,.850,142,134,6,5,1,5,1,D2\
542,Jon\'a0Jay*\\jayjo02,27,STL,NL,117,502,443,70,135,22,4,4,40,19,7,34,71,.305,.373,.400,.773,113,177,9,15,9,1,3,*8\
543,Dan\'a0Jennings*\\jennida01,25,MIA,NL,22,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
544,Desmond\'a0Jennings\\jennide01,25,TBR,AL,132,563,505,85,124,19,7,13,47,31,2,46,120,.246,.314,.388,.702,96,196,7,5,6,1,1,*78/9\
545,Derek\'a0Jeter\\jeterde01,38,NYY,AL,159,740,683,99,216,32,0,15,58,9,4,45,90,.316,.362,.429,.791,114,293,24,5,6,1,1,*6D\
546,Luis\'a0Jimenez*\\jimenlu01,30,SEA,AL,7,18,17,0,1,0,0,0,0,0,0,1,4,.059,.111,.059,.170,-49,1,0,0,0,0,0,/D\
547,Ubaldo\'a0Jimenez\\jimenub01,28,CLE,AL,2,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
548,Chris\'a0Johnson\\johnsch05,27,TOT,NL,136,528,488,48,137,28,5,15,76,5,1,31,132,.281,.326,.451,.777,108,220,18,4,1,4,2,*5/39\
549,Dan\'a0Johnson*\\johnsda06,32,CHW,AL,14,31,22,8,8,1,0,3,6,0,0,9,3,.364,.548,.818,1.367,264,18,0,0,0,0,1,/D3\
550,Elliot\'a0Johnson#\\johnsel02,28,TBR,AL,123,331,297,32,72,10,2,6,33,18,6,24,84,.242,.304,.350,.654,84,104,3,3,5,2,0,64/57D\
551,Jim\'a0Johnson\\johnsji04,29,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
552,Josh\'a0Johnson*\\johnsjo09,28,MIA,NL,29,60,53,2,5,0,0,0,2,0,0,2,34,.094,.127,.094,.222,-39,5,0,0,5,0,0,1\
553,Kelly\'a0Johnson*\\johnske05,30,TOR,AL,142,581,507,61,114,19,2,16,55,14,2,62,159,.225,.313,.365,.678,85,185,8,5,2,4,4,*4/D\
554,Nick\'a0Johnson*\\johnsni01,33,BAL,AL,38,102,87,9,18,4,0,4,11,2,0,11,26,.207,.324,.391,.714,94,34,4,4,0,0,0,D/3\
555,Reed\'a0Johnson\\johnsre02,35,TOT,NL,119,288,269,30,78,14,3,3,20,2,2,13,61,.290,.337,.398,.735,98,107,4,6,0,0,1,789\
556,Rob\'a0Johnson\\johnsro07,29,NYM,NL,17,58,52,3,13,2,0,0,4,0,0,4,10,.250,.298,.288,.587,65,15,2,0,1,1,2,2/1\
557,Adam\'a0Jones\\jonesad01,26,BAL,AL,162,697,648,103,186,39,3,32,82,16,7,34,126,.287,.334,.505,.839,125,327,15,13,0,2,0,*8/D\
558,Andruw\'a0Jones\\jonesan01,35,NYY,AL,94,269,233,27,46,7,0,14,34,0,0,28,71,.197,.294,.408,.701,87,95,2,5,0,3,1,79D\
559,Chipper\'a0Jones#\\jonesch06,40,ATL,NL,112,448,387,58,111,23,0,14,62,1,0,57,51,.287,.377,.455,.832,124,176,15,1,0,3,6,5/D\
560,Garrett\'a0Jones*\\jonesga02,31,PIT,NL,145,515,475,68,130,28,3,27,86,2,0,33,103,.274,.317,.516,.832,126,245,3,0,0,7,2,39/D\
561,Nate\'a0Jones\\jonesna01,26,CHW,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
562,Matthew\'a0Joyce*\\joycema01,27,TBR,AL,124,462,399,55,96,18,3,17,59,4,3,55,102,.241,.341,.429,.769,115,171,10,6,1,1,4,*97/D\
563,Jair\'a0Jurrjens\\jurrjja01,26,ATL,NL,10,17,13,1,1,0,0,0,0,0,0,1,6,.077,.143,.077,.220,-38,1,0,0,3,0,0,1\
564,Kila\'a0Ka'aihue*\\kaaihki01,28,OAK,AL,39,139,128,13,30,9,0,4,14,1,0,10,28,.234,.295,.398,.693,93,51,6,1,0,0,0,3D\
565,Ryan\'a0Kalish*\\kalisry01,24,BOS,AL,36,103,96,12,22,3,0,0,5,3,2,6,26,.229,.272,.260,.532,46,25,4,0,0,1,0,8/97D\
566,Jeff\'a0Karstens\\karstje01,29,PIT,NL,19,29,28,3,3,0,0,0,2,0,0,0,15,.107,.107,.107,.214,-40,3,0,0,1,0,0,1\
567,Munenori\'a0Kawasaki*\\kawasmu01,31,SEA,AL,61,115,104,13,20,1,0,0,7,2,2,8,18,.192,.257,.202,.459,34,21,2,1,2,0,0,64/D5\
568,Austin\'a0Kearns\\kearnau01,32,MIA,NL,87,175,147,21,36,6,0,4,16,2,1,22,44,.245,.366,.367,.733,99,54,8,6,0,0,1,79/3D\
569,Shawn\'a0Kelley\\kellesh01,28,SEA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
570,Casey\'a0Kelly\\kellyca01,22,SDP,NL,7,12,10,0,2,0,0,0,0,0,0,0,4,.200,.200,.200,.400,14,2,1,0,2,0,0,/1\
571,Don\'a0Kelly*\\kellydo01,32,DET,AL,75,127,113,14,21,2,1,1,7,2,0,14,22,.186,.276,.248,.523,43,28,2,0,0,0,0,97/38D54\
572,Joe\'a0Kelly\\kellyjo05,24,STL,NL,28,35,33,3,5,2,0,0,2,0,0,0,13,.152,.152,.212,.364,-1,7,0,0,2,0,0,1\
573,Matt\'a0Kemp\\kempma01,27,LAD,NL,106,449,403,74,122,22,2,23,69,9,4,40,103,.303,.367,.538,.906,147,217,10,3,0,3,8,8\
574,Howie\'a0Kendrick\\kendrho01,28,LAA,AL,147,594,550,57,158,32,3,8,67,14,6,29,115,.287,.325,.400,.725,104,220,26,4,6,5,1,*4/37D\
575,Kyle\'a0Kendrick\\kendrky01,27,PHI,NL,35,45,36,2,5,2,0,0,0,0,0,3,19,.139,.205,.194,.400,9,7,0,0,6,0,0,1\
576,Adam\'a0Kennedy*\\kennead01,36,LAD,NL,86,201,168,22,44,8,1,2,16,1,1,23,33,.262,.345,.357,.702,95,60,5,1,4,5,1,54/37\
577,Ian\'a0Kennedy\\kenneia01,27,ARI,NL,30,73,51,4,4,0,1,0,6,0,0,11,29,.078,.238,.118,.356,0,6,1,0,10,1,0,1\
578,Jeff\'a0Keppinger\\keppije01,32,TBR,AL,115,418,385,46,125,15,1,9,40,1,0,24,31,.325,.367,.439,.806,126,169,14,4,1,4,0,534D\
579,Clayton\'a0Kershaw*\\kershcl01,24,LAD,NL,32,75,58,2,12,1,0,0,2,0,0,2,19,.207,.230,.224,.454,27,13,2,0,14,1,0,1\
580,Dallas\'a0Keuchel*\\keuchda01,24,HOU,NL,16,27,20,1,2,0,0,0,1,0,0,1,10,.100,.136,.100,.236,-34,2,0,0,5,1,0,1\
581,Craig\'a0Kimbrel\\kimbrcr01,24,ATL,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
582,Ian\'a0Kinsler\\kinslia01,30,TEX,AL,157,731,655,105,168,42,5,19,72,21,9,60,90,.256,.326,.423,.749,97,277,14,10,1,5,0,*4D/5\
583,Brandon\'a0Kintzler\\kintzbr01,27,MIL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
584,Jason\'a0Kipnis*\\kipnija01,25,CLE,AL,152,672,591,86,152,22,4,14,76,31,7,67,109,.257,.335,.379,.714,102,224,12,5,3,6,2,*4/D\
585,Tom\'a0Koehler\\koehlto01,26,MIA,NL,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
586,Erik\'a0Komatsu*\\komater01,24,TOT,MLB,30,58,51,5,11,0,0,0,1,0,0,6,5,.216,.293,.216,.509,44,11,2,0,0,1,0,9/8D7\
587,Paul\'a0Konerko\\konerpa01,36,CHW,AL,144,598,533,66,159,22,0,26,75,0,0,56,83,.298,.371,.486,.857,130,259,16,7,0,2,4,3D\
588,George\'a0Kontos\\kontoge01,27,SFG,NL,41,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
589,Casey\'a0Kotchman*\\kotchca01,29,CLE,AL,142,500,463,46,106,12,0,12,55,3,0,26,49,.229,.280,.333,.612,72,154,15,7,3,1,1,*3/D\
590,Mark\'a0Kotsay*\\kotsama01,36,SDP,NL,82,156,143,9,37,8,0,2,14,0,2,11,14,.259,.314,.357,.671,90,51,2,1,0,1,1,7/93\
591,George\'a0Kottaras*\\kottage01,29,TOT,MLB,85,209,171,20,36,6,1,9,31,0,0,37,48,.211,.351,.415,.766,109,71,4,0,1,0,1,2/3D\
592,Pete\'a0Kozma\\kozmape01,24,STL,NL,26,82,72,11,24,5,3,2,14,2,0,7,19,.333,.383,.569,.952,157,41,4,0,1,2,1,6/4\
593,Erik\'a0Kratz\\kratzer01,32,PHI,NL,50,157,141,14,35,9,0,9,26,0,0,11,34,.248,.306,.504,.809,114,71,2,2,0,3,2,2\
594,Jason\'a0Kubel*\\kubelja01,30,ARI,NL,141,571,506,75,128,30,4,30,90,1,1,57,151,.253,.327,.506,.833,120,256,11,2,0,6,7,*7/D9\
595,Hiroki\'a0Kuroda\\kurodhi01,37,NYY,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
596,Aaron\'a0Laffey*\\laffeaa01,27,TOR,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
597,Bryan\'a0LaHair*\\lahaibr01,29,CHC,NL,130,380,340,42,88,17,0,16,40,4,2,39,124,.259,.334,.450,.784,110,153,8,0,0,1,3,39/7\
598,Brandon\'a0Laird\\lairdbr01,24,HOU,NL,17,37,35,2,9,1,0,1,4,0,0,2,8,.257,.297,.371,.669,81,13,1,0,0,0,0,/53\
599,Gerald\'a0Laird\\lairdge01,32,DET,AL,63,191,174,24,49,8,1,2,11,0,0,14,21,.282,.337,.374,.710,92,65,4,1,1,1,0,2/D\
600,Blake\'a0Lalli*\\lallibl01,29,CHC,NL,6,16,15,1,2,0,0,0,2,0,0,1,3,.133,.188,.133,.321,-11,2,0,0,0,0,0,/23\
601,Ryan\'a0Langerhans*\\langery01,32,LAA,AL,2,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/7\
602,John\'a0Lannan*\\lannajo01,27,WSN,NL,6,11,9,0,1,0,0,0,0,0,0,1,4,.111,.200,.111,.311,-12,1,0,0,1,0,0,/1\
603,Matt\'a0LaPorta\\laporma01,27,CLE,AL,22,60,58,2,14,2,0,1,5,0,0,1,17,.241,.267,.328,.594,67,19,1,1,0,0,0,3D\
604,Adam\'a0LaRoche*\\larocad01,32,WSN,NL,154,647,571,76,155,35,1,33,100,1,1,67,138,.271,.343,.510,.853,127,291,10,0,0,9,7,*3\
605,Mat\'a0Latos\\latosma01,24,CIN,NL,32,80,65,2,12,1,0,1,4,0,0,3,32,.185,.229,.246,.475,27,16,0,1,10,1,0,1\
606,Ryan\'a0Lavarnway\\lavarry01,24,BOS,AL,46,166,153,11,24,8,0,2,12,0,0,11,41,.157,.211,.248,.459,24,38,4,0,0,2,0,2D\
607,Brett\'a0Lawrie\\lawribr01,22,TOR,AL,125,536,494,73,135,26,3,11,48,13,8,33,86,.273,.324,.405,.729,98,200,9,5,2,2,0,*5/D6\
608,Tommy\'a0Layne*\\layneto01,27,SDP,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
609,Brandon\'a0League\\leagubr01,29,TOT,MLB,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
610,Mike\'a0Leake\\leakemi01,24,CIN,NL,34,69,61,8,18,3,0,2,3,0,0,1,20,.295,.306,.443,.749,98,27,0,0,7,0,0,1\
611,Wade\'a0LeBlanc*\\leblawa01,27,MIA,NL,25,16,12,0,1,1,0,0,0,0,0,0,1,.083,.154,.167,.321,-13,2,1,1,3,0,0,1\
612,Sam\'a0LeCure\\lecursa01,28,CIN,NL,47,2,1,0,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,51,0,0,1,0,0,0,1\
613,Carlos\'a0Lee\\leeca01,36,TOT,NL,147,615,550,53,145,27,1,9,77,3,0,58,49,.264,.332,.365,.697,89,201,13,1,0,6,4,*3/D\
614,Cliff\'a0Lee*\\leecl02,33,PHI,NL,31,71,64,3,10,2,0,0,4,1,0,1,23,.156,.169,.188,.357,-4,12,0,0,6,0,0,1\
615,DJ\'a0LeMahieu\\lemahdj01,23,COL,NL,81,247,229,26,68,12,4,2,22,1,2,13,42,.297,.332,.410,.742,88,94,8,0,3,2,4,4/563\
616,Sandy\'a0Leon#\\leonsa01,23,WSN,NL,12,36,30,2,8,2,0,0,2,0,0,4,11,.267,.389,.333,.722,99,10,1,2,0,0,0,2\
617,Chris\'a0Leroux*\\lerouch01,28,PIT,NL,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
618,Steven\'a0Lerud*\\lerudst01,27,PHI,NL,3,10,10,1,2,0,0,0,0,0,0,0,2,.200,.200,.200,.400,9,2,1,0,0,0,0,/2\
619,Jon\'a0Lester*\\lestejo01,28,BOS,AL,2,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,1,0,0,1\
620,Colby\'a0Lewis\\lewisco01,32,TEX,AL,1,4,4,0,2,0,0,0,2,0,0,0,2,.500,.500,.500,1.000,168,2,0,0,0,0,0,1\
621,Fred\'a0Lewis*\\lewisfr02,31,NYM,NL,18,25,20,2,3,0,0,0,0,0,0,4,5,.150,.320,.150,.470,37,3,0,1,0,0,1,/798\
622,Alex\'a0Liddi\\liddial01,23,SEA,AL,38,126,116,8,26,4,1,3,10,2,1,9,49,.224,.278,.353,.631,79,41,0,0,0,1,0,5/73\
623,Brad\'a0Lidge\\lidgebr01,35,WSN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
624,Brent\'a0Lillibridge\\lillibr01,28,TOT,AL,102,209,190,25,37,6,0,3,10,13,2,11,71,.195,.250,.274,.524,46,52,2,4,1,3,0,36758/49D\
625,Ted\'a0Lilly*\\lillyte01,36,LAD,NL,8,20,15,0,1,0,0,0,0,0,0,1,7,.067,.125,.067,.192,-45,1,0,0,4,0,0,/1\
626,Che-Hsuan\'a0Lin\\linch01,23,BOS,AL,9,12,12,1,3,0,0,0,0,0,0,0,5,.250,.250,.250,.500,36,3,0,0,0,0,0,/98\
627,Tim\'a0Lincecum*\\linceti01,28,SFG,NL,31,61,45,2,4,0,0,0,3,0,0,6,26,.089,.196,.089,.285,-14,4,0,0,10,0,0,1\
628,Brad\'a0Lincoln*\\lincobr01,27,TOT,MLB,26,10,10,2,2,0,0,0,0,0,0,0,6,.200,.200,.200,.400,12,2,0,0,0,0,0,1\
629,Adam\'a0Lind*\\lindad01,28,TOR,AL,93,353,321,28,82,14,2,11,45,0,0,29,61,.255,.314,.414,.729,97,133,10,0,0,3,1,3D\
630,Josh\'a0Lindblom\\lindbjo01,25,TOT,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
631,Matt\'a0Lindstrom\\lindsma01,32,TOT,MLB,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
632,Francisco\'a0Liriano*\\liriafr01,28,TOT,AL,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
633,Jose\'a0Lobaton#\\lobatjo01,27,TBR,AL,69,197,167,16,37,10,0,2,20,0,1,24,46,.222,.323,.317,.640,82,53,6,2,2,2,1,2/D\
634,Jeff\'a0Locke*\\lockeje01,24,PIT,NL,8,11,11,0,1,0,0,0,0,0,0,0,7,.091,.091,.091,.182,-49,1,0,0,0,0,0,/1\
635,Kameron\'a0Loe\\loeka01,30,MIL,NL,66,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1\
636,Boone\'a0Logan\\loganbo02,27,NYY,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
637,Kyle\'a0Lohse\\lohseky01,33,STL,NL,33,79,64,4,6,1,0,0,3,0,0,2,19,.094,.119,.109,.229,-36,7,2,0,12,1,0,1\
638,Steve\'a0Lombardozzi#\\lombast02,23,WSN,NL,126,416,384,40,105,16,3,3,27,5,3,19,46,.273,.317,.354,.671,82,136,1,6,6,1,1,475/6\
639,James\'a0Loney*\\loneyja01,28,TOT,MLB,144,465,434,37,108,20,0,6,41,0,3,28,51,.249,.293,.336,.630,73,146,21,0,1,2,7,*3\
640,Evan\'a0Longoria\\longoev01,26,TBR,AL,74,312,273,39,79,14,0,17,55,2,3,33,61,.289,.369,.527,.896,148,144,14,3,0,3,6,5D\
641,Javier\'a0Lopez*\\lopezja02,34,SFG,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
642,Jose\'a0Lopez\\lopezjo01,28,TOT,AL,81,248,236,18,58,14,0,4,28,0,1,9,41,.246,.270,.356,.626,74,84,9,0,0,3,0,53D/49\
643,Rodrigo\'a0Lopez\\lopezro02,36,CHC,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
644,Wilton\'a0Lopez\\lopezwi01,28,HOU,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
645,David\'a0Lough*\\loughda01,26,KCR,AL,20,65,59,9,14,2,1,0,2,1,0,4,9,.237,.292,.305,.597,64,18,2,1,0,1,0,8/97\
646,Aaron\'a0Loup*\\loupaa01,24,TOR,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
647,Shane\'a0Loux\\louxsh01,32,SFG,NL,16,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
648,Derek\'a0Lowe\\lowede01,39,TOT,AL,3,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,185,2,0,0,0,0,0,1\
649,Mark\'a0Lowe*\\lowema01,29,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
